time,robot_x,robot_y,robot_theta,intrusion_detected,num_intruders,num_alerts,closest_dist
57.050,12.974,7.419,1.525,False,0,0,
57.100,12.974,7.434,1.525,False,0,0,
57.150,12.975,7.449,1.525,False,0,0,
57.200,12.976,7.464,1.525,False,0,0,
57.250,12.976,7.479,1.525,False,0,0,
57.300,12.977,7.494,1.525,False,0,0,
57.350,12.978,7.509,1.525,False,0,0,
57.400,12.978,7.524,1.525,False,0,0,
57.450,12.979,7.539,1.525,False,0,0,
57.500,12.980,7.554,1.525,False,0,0,
57.550,12.980,7.569,1.525,False,0,0,
57.600,12.981,7.584,1.525,False,0,0,
57.650,12.982,7.599,1.525,False,0,0,
57.700,12.982,7.614,1.525,False,0,0,
57.750,12.983,7.629,1.525,False,0,0,
57.800,12.984,7.644,1.525,False,0,0,
57.850,12.985,7.659,1.525,False,0,0,
57.900,12.985,7.674,1.525,False,0,0,
57.950,12.986,7.689,1.525,False,0,0,
58.000,12.987,7.704,1.525,False,0,0,
58.050,12.972,7.704,3.092,True,1,1,1.982
58.100,12.957,7.705,3.092,True,1,0,1.967
58.150,12.942,7.706,3.092,True,1,0,1.952
58.200,12.927,7.707,3.092,True,1,0,1.938
58.250,12.912,7.707,3.092,True,1,0,1.923
58.300,12.897,7.708,3.092,True,1,0,1.908
58.350,12.882,7.709,3.092,True,1,0,1.893
58.400,12.867,7.710,3.092,True,1,0,1.878
58.450,12.852,7.710,3.092,True,1,0,1.864
58.500,12.837,7.711,3.092,True,1,0,1.849
58.550,12.822,7.712,3.092,True,1,0,1.834
58.600,12.807,7.713,3.092,True,1,0,1.819
58.650,12.792,7.713,3.092,True,1,0,1.804
58.700,12.777,7.714,3.092,True,1,0,1.790
58.750,12.762,7.715,3.092,True,1,0,1.775
58.800,12.747,7.715,3.092,True,1,0,1.760
58.850,12.732,7.716,3.092,True,1,0,1.745
58.900,12.717,7.717,3.092,True,1,0,1.731
58.950,12.702,7.718,3.092,True,1,0,1.716
59.000,12.687,7.718,3.092,True,1,0,1.701
59.050,12.672,7.719,3.092,True,1,0,1.686
59.100,12.657,7.720,3.092,True,1,0,1.671
59.150,12.642,7.721,3.092,True,1,0,1.657
59.200,12.627,7.721,3.092,True,1,0,1.642
59.250,12.612,7.722,3.092,True,1,0,1.627
59.300,12.597,7.723,3.092,True,1,0,1.613
59.350,12.582,7.724,3.092,True,1,0,1.598
59.400,12.567,7.724,3.092,True,1,0,1.583
59.450,12.552,7.725,3.092,True,1,0,1.568
59.500,12.537,7.726,3.092,True,1,0,1.554
59.550,12.522,7.727,3.092,True,1,0,1.539
59.600,12.507,7.727,3.092,True,1,1,1.524
59.650,12.492,7.728,3.092,True,1,0,1.509
59.700,12.477,7.729,3.092,True,1,0,1.495
59.750,12.462,7.730,3.092,True,1,0,1.480
59.800,12.447,7.730,3.092,True,1,0,1.465
59.850,12.432,7.731,3.092,True,1,0,1.451
59.900,12.417,7.732,3.092,True,1,0,1.436
59.950,12.402,7.733,3.092,True,1,0,1.421
60.000,12.387,7.733,3.092,True,1,0,1.407
